time accel_x accel_y accel_z gyro_x gyro_y gyro_z
6264568 +1.006348 -0.001465 +0.027832 -3.841464 +0.853659 +2.134146
6264570 +1.009766 +0.005859 +0.023438 -4.024390 +0.792683 +2.012195
6264572 +1.006348 +0.002441 +0.022461 -3.658537 +0.975610 +2.134146
6264574 +1.009277 +0.000488 +0.021973 -3.902439 +0.853659 +2.134146
6264576 +1.001465 +0.003418 +0.028809 -3.780488 +0.853659 +2.195122
6264578 +1.002441 +0.002930 +0.027344 -3.902439 +0.853659 +2.134146
6264580 +1.009277 +0.000000 +0.023438 -3.780488 +0.731707 +2.073171
6264582 +1.007324 +0.006348 +0.026367 -3.902439 +0.853659 +1.951220
6264584 +1.007324 +0.002441 +0.025879 -3.658537 +0.914634 +2.073171
6264586 +1.003906 +0.003418 +0.029297 -3.902439 +0.853659 +2.134146
6264588 +1.002930 +0.000977 +0.025879 -3.780488 +0.670732 +2.195122
6264590 +1.010742 -0.005371 +0.026855 -3.719512 +0.792683 +1.890244
6264592 +1.006348 +0.004395 +0.025879 -3.780488 +0.792683 +2.256098
6264594 +1.006348 +0.001465 +0.017578 -3.841464 +0.792683 +2.073171
6264596 +1.005859 +0.004395 +0.024414 -3.780488 +0.853659 +2.012195
6264598 +1.010254 +0.002441 +0.018066 -3.780488 +0.792683 +1.951220
6264600 +1.003418 -0.005859 +0.024902 -3.841464 +0.853659 +2.073171
6264602 +1.008301 -0.004883 +0.025391 -3.719512 +0.731707 +2.256098
6264604 +1.007324 +0.002441 +0.031738 -3.963415 +0.914634 +2.073171
6264606 +1.006348 +0.006836 +0.024902 -3.902439 +0.975610 +1.890244
6264608 +1.008301 +0.003906 +0.028809 -3.841464 +0.914634 +2.195122
6264610 +1.010254 +0.002930 +0.025879 -3.780488 +0.975610 +2.195122
6264612 +1.007324 +0.001953 +0.027832 -3.902439 +0.914634 +1.951220
6264614 +1.000977 -0.000488 +0.017578 -4.024390 +0.731707 +2.195122
6264616 +1.010254 -0.002441 +0.020020 -3.902439 +0.914634 +2.195122
6264618 +1.008301 +0.001953 +0.024902 -3.780488 +0.975610 +2.073171
6264620 +1.004395 +0.004395 +0.022949 -3.780488 +0.914634 +2.317073
6264622 +1.007812 +0.001953 +0.022461 -3.841464 +0.792683 +1.951220
6264624 +1.004395 +0.000488 +0.031250 -3.902439 +0.914634 +2.195122
6264626 +1.008301 +0.003418 +0.028809 -3.719512 +0.792683 +2.073171
6264628 +1.001465 -0.004395 +0.020508 -3.841464 +0.853659 +2.134146
6264630 +1.004883 +0.000488 +0.024902 -3.902439 +0.914634 +2.073171
6264632 +1.004883 -0.002930 +0.036621 -3.719512 +0.792683 +2.012195
6264634 +1.006348 +0.003418 +0.023926 -3.841464 +0.792683 +2.195122
6264636 +1.008789 -0.005859 +0.030762 -3.963415 +0.914634 +2.256098
6264638 +1.004883 -0.003906 +0.021484 -3.841464 +0.975610 +1.890244
6264640 +1.013672 +0.003906 +0.031250 -4.024390 +0.914634 +2.073171
6264642 +1.005371 -0.001465 +0.038086 -3.841464 +1.158537 +2.012195
6264644 +1.006836 +0.000488 +0.025391 -3.963415 +0.853659 +2.317073
6264646 +1.008301 +0.004395 +0.026367 -3.963415 +0.975610 +2.073171
6264648 +1.005859 +0.006836 +0.024414 -3.902439 +0.975610 +1.951220
6264650 +1.006836 +0.001465 +0.022949 -3.963415 +0.914634 +1.951220
6264652 +1.006348 -0.003418 +0.030273 -3.780488 +0.914634 +2.012195
6264654 +1.002930 -0.000977 +0.030273 -3.841464 +1.036585 +2.073171
6264656 +1.009766 +0.003418 +0.025879 -3.902439 +1.036585 +2.012195
6264658 +1.011230 +0.004395 +0.018555 -3.902439 +0.853659 +2.073171
6264660 +1.003418 +0.004395 +0.022949 -3.841464 +0.853659 +1.829268
6264662 +1.006348 +0.000977 +0.026367 -3.963415 +0.853659 +2.134146
6264664 +1.012207 -0.000977 +0.018555 -3.902439 +0.975610 +2.256098
6264666 +1.004883 -0.001465 +0.022461 -3.902439 +0.853659 +2.073171
6264668 +1.003418 -0.002441 +0.028809 -4.024390 +0.853659 +2.134146
6264670 +1.013672 -0.001953 +0.022949 -3.902439 +0.853659 +2.073171
6264672 +1.008301 -0.003418 +0.026855 -3.780488 +1.036585 +2.256098
6264674 +1.005371 +0.002441 +0.019531 -3.719512 +0.792683 +1.890244
6264676 +0.998535 +0.000977 +0.029785 -3.902439 +0.975610 +2.012195
6264678 +1.006836 -0.000488 +0.030273 -4.024390 +0.853659 +2.073171
6264680 +1.004883 -0.000977 +0.035156 -3.902439 +0.670732 +2.195122
6264682 +1.008301 +0.004883 +0.025879 -3.841464 +0.853659 +2.073171
6264684 +1.000000 +0.000000 +0.026367 -3.780488 +0.853659 +2.256098
6264686 +1.006348 -0.000488 +0.031738 -3.841464 +0.670732 +2.073171
6264688 +1.004395 -0.001953 +0.025879 -3.780488 +0.731707 +2.256098
6264690 +1.008789 +0.001953 +0.018066 -3.963415 +0.975610 +2.195122
6264692 +1.011230 -0.006348 +0.032227 -3.841464 +1.036585 +2.256098
6264694 +1.008789 +0.007324 +0.036133 -3.719512 +0.792683 +2.195122
6264696 +1.004883 +0.003906 +0.030762 -3.841464 +0.853659 +1.829268
6264698 +1.005371 -0.004395 +0.027832 -4.024390 +1.158537 +2.134146
6264700 +1.005859 -0.000977 +0.026855 -3.902439 +0.853659 +2.012195
6264702 +1.004395 +0.002441 +0.022949 -3.841464 +0.853659 +2.195122
6264704 +1.010742 -0.003906 +0.028320 -3.780488 +0.975610 +2.073171
6264706 +1.007324 +0.001465 +0.030762 -3.902439 +0.975610 +2.012195
6264708 +1.009277 -0.000977 +0.025879 -3.841464 +1.036585 +2.073171
6264710 +1.002930 -0.005859 +0.028809 -3.841464 +0.914634 +2.073171
6264712 +1.007812 +0.000000 +0.021973 -3.780488 +0.670732 +2.195122
6264714 +1.008789 -0.001953 +0.036621 -3.963415 +0.792683 +2.256098
6264716 +1.008789 +0.002930 +0.024902 -3.841464 +0.914634 +2.073171
6264718 +1.006836 -0.001465 +0.031250 -3.719512 +1.036585 +2.012195
6264720 +1.008301 -0.003906 +0.029785 -3.963415 +0.975610 +2.073171
6264722 +1.009766 -0.002441 +0.029785 -4.024390 +0.792683 +2.134146
6264724 +1.012207 -0.000977 +0.024902 -4.024390 +0.853659 +2.134146
6264726 +1.005859 -0.000977 +0.026367 -3.963415 +0.731707 +2.073171
6264728 +1.009277 -0.004395 +0.023438 -3.841464 +0.853659 +2.195122
6264730 +1.005371 +0.005371 +0.028320 -3.841464 +0.792683 +2.012195
6264732 +0.999512 +0.000488 +0.033691 -3.780488 +0.914634 +2.195122
6264734 +1.008301 +0.000000 +0.026855 -3.841464 +0.853659 +1.890244
6264736 +1.004395 +0.003906 +0.024414 -3.841464 +0.975610 +1.890244
6264738 +1.006836 -0.000977 +0.029297 -3.902439 +0.975610 +2.134146
6264740 +1.007812 +0.000488 +0.024414 -3.841464 +0.670732 +1.890244
6264742 +0.998047 +0.001465 +0.018555 -3.719512 +0.975610 +2.073171
6264744 +1.007324 -0.000488 +0.032227 -3.719512 +0.914634 +2.073171
6264746 +1.010254 +0.006348 +0.033203 -3.841464 +0.792683 +2.012195
6264748 +1.004395 -0.002441 +0.033203 -3.902439 +0.914634 +2.317073
6264750 +1.010254 +0.003418 +0.030762 -3.658537 +0.853659 +2.012195
6264752 +1.007324 +0.003906 +0.031738 -3.841464 +0.975610 +2.134146
6264754 +1.002441 +0.001953 +0.024902 -4.024390 +0.853659 +2.256098
6264756 +1.010742 +0.005859 +0.030762 -3.841464 +0.731707 +1.890244
6264758 +1.009766 +0.004395 +0.032227 -3.902439 +0.914634 +1.890244
6264760 +1.008789 +0.002441 +0.024902 -3.902439 +0.792683 +2.195122
6264762 +1.004883 -0.000488 +0.026855 -3.719512 +0.914634 +1.951220
6264764 +1.000000 -0.001465 +0.017578 -3.658537 +1.036585 +2.012195
6264766 +1.008301 -0.001953 +0.024414 -3.902439 +0.914634 +2.134146
6264768 +1.008789 +0.004395 +0.025879 -3.841464 +1.036585 +2.073171
6264770 +1.007812 +0.005859 +0.032227 -3.780488 +0.792683 +2.073171
6264773 +1.001953 +0.000000 +0.019043 -3.841464 +0.975610 +2.073171
6264775 +1.002441 -0.000488 +0.021484 -3.902439 +0.975610 +2.256098
6264777 +1.003418 +0.004395 +0.028809 -3.902439 +0.853659 +2.195122
6264779 +1.009277 -0.001465 +0.023438 -3.902439 +0.853659 +2.195122
6264781 +1.007324 +0.003418 +0.018555 -3.841464 +0.731707 +1.951220
6264783 +1.003906 -0.001953 +0.032227 -3.841464 +0.914634 +2.012195
6264785 +1.001465 +0.004395 +0.030762 -3.963415 +1.036585 +2.073171
6264787 +1.001465 +0.000977 +0.026367 -3.902439 +0.731707 +2.073171
6264789 +1.001953 +0.006836 +0.024414 -3.902439 +0.792683 +2.195122
6264791 +1.001465 +0.004883 +0.030273 -3.902439 +0.914634 +2.012195
6264793 +1.000000 +0.001953 +0.023438 -3.841464 +0.914634 +2.012195
6264795 +1.004883 +0.004395 +0.019531 -3.902439 +0.914634 +2.073171
6264797 +1.006348 +0.001953 +0.025391 -3.902439 +0.792683 +2.256098
6264799 +1.007324 +0.000977 +0.026367 -3.841464 +0.853659 +2.134146
6264801 +1.004883 +0.000977 +0.032715 -3.963415 +0.792683 +2.012195
6264803 +1.005371 +0.000000 +0.021973 -4.085366 +1.036585 +2.195122
6264805 +1.006348 +0.000977 +0.030762 -3.902439 +0.975610 +2.134146
6264807 +1.006348 +0.000488 +0.018066 -3.963415 +0.792683 +2.256098
6264809 +1.004883 +0.000488 +0.021484 -3.780488 +0.914634 +2.378049
6264811 +1.004883 +0.001953 +0.030273 -4.024390 +0.914634 +2.134146
6264813 +1.004883 -0.002441 +0.022949 -3.902439 +0.792683 +2.134146
6264815 +1.008789 +0.000977 +0.028809 -3.719512 +0.731707 +2.134146
6264817 +1.006836 -0.002930 +0.034180 -3.902439 +0.792683 +2.317073
6264819 +1.010742 +0.000977 +0.031738 -4.024390 +0.792683 +2.256098
6264821 +1.011719 -0.004395 +0.031250 -3.902439 +0.853659 +2.012195
6264823 +1.002441 +0.004883 +0.028809 -3.902439 +0.853659 +2.073171
6264825 +1.010742 +0.001953 +0.025391 -3.841464 +0.670732 +2.134146
6264827 +1.004883 -0.000488 +0.027832 -3.963415 +0.731707 +1.890244
6264829 +1.004883 -0.001465 +0.031738 -3.658537 +0.792683 +2.195122
6264831 +1.000977 +0.004883 +0.030273 -3.902439 +0.914634 +2.134146
6264833 +1.003906 +0.000977 +0.016113 -3.902439 +0.975610 +2.012195
6264835 +1.010254 -0.005371 +0.028320 -3.902439 +0.853659 +2.195122
6264837 +1.004395 -0.000977 +0.025391 -3.719512 +0.792683 +2.073171
6264839 +1.012695 +0.000977 +0.027832 -3.841464 +0.975610 +2.134146
6264841 +1.005371 +0.000000 +0.022461 -3.902439 +1.097561 +2.012195
6264843 +1.005371 +0.001953 +0.025879 -3.963415 +0.975610 +2.134146
6264845 +1.007324 +0.000977 +0.034180 -3.841464 +0.853659 +2.012195
6264847 +1.004883 +0.005371 +0.023438 -3.902439 +0.853659 +2.134146
6264849 +1.005371 +0.000000 +0.024902 -3.841464 +0.853659 +2.134146
6264851 +1.003906 +0.002930 +0.030273 -3.902439 +0.975610 +2.073171
6264853 +1.010254 -0.000488 +0.018066 -3.841464 +0.975610 +2.195122
6264855 +1.004883 +0.002930 +0.027832 -3.963415 +0.914634 +2.073171
6264857 +1.010254 +0.005859 +0.022461 -3.963415 +0.853659 +2.195122
6264859 +1.010254 +0.000000 +0.028809 -3.841464 +0.792683 +2.317073
6264861 +1.007812 +0.003418 +0.029785 -3.963415 +0.670732 +2.256098
6264863 +1.007324 -0.005371 +0.031250 -4.024390 +1.036585 +1.951220
6264865 +1.006348 -0.001953 +0.026367 -3.841464 +1.036585 +2.134146
6264867 +1.002930 -0.001953 +0.027344 -3.841464 +0.731707 +2.073171
6264869 +1.002441 +0.000000 +0.024902 -3.841464 +0.975610 +2.134146
6264871 +1.004395 +0.001465 +0.027344 -3.719512 +0.853659 +2.073171
6264873 +1.002930 +0.002930 +0.026855 -3.902439 +0.731707 +2.073171
6264875 +1.008789 -0.000488 +0.027832 -3.963415 +0.914634 +1.890244
6264877 +1.004395 -0.001953 +0.022949 -3.780488 +0.670732 +2.012195
6264879 +1.001465 +0.005371 +0.022461 -3.963415 +0.853659 +2.195122
6264881 +1.009766 -0.001953 +0.025391 -3.780488 +0.853659 +2.073171
6264883 +1.007812 -0.001953 +0.028809 -3.841464 +0.853659 +1.951220
6264885 +1.001465 +0.001465 +0.024414 -3.841464 +0.792683 +2.012195
6264887 +1.007812 +0.001953 +0.025391 -3.902439 +0.853659 +2.134146
6264889 +1.008789 -0.000488 +0.027832 -3.902439 +0.853659 +2.134146
6264891 +1.009277 -0.005371 +0.026855 -3.902439 +0.853659 +1.951220
6264893 +1.006836 +0.000000 +0.033203 -3.902439 +0.731707 +2.073171
6264895 +1.004395 -0.000488 +0.026367 -3.780488 +1.036585 +2.134146
6264897 +1.006348 -0.005371 +0.027344 -3.902439 +0.731707 +2.073171
6264899 +1.006836 -0.005371 +0.035645 -3.963415 +0.853659 +2.012195
6264901 +1.007324 -0.001465 +0.028809 -3.841464 +1.036585 +1.951220
6264903 +1.004395 +0.000488 +0.031250 -3.719512 +0.914634 +2.195122
6264905 +1.006836 -0.004395 +0.031250 -3.841464 +0.731707 +1.951220
6264907 +1.004883 -0.005371 +0.027344 -3.902439 +0.914634 +2.256098
6264909 +1.003906 +0.000488 +0.028809 -4.024390 +0.853659 +2.134146
6264911 +1.005859 -0.007324 +0.033691 -3.780488 +0.792683 +1.890244
6264913 +1.006348 +0.000977 +0.028809 -3.780488 +0.914634 +2.317073
6264915 +0.997070 -0.006836 +0.032715 -3.841464 +0.792683 +2.134146
6264917 +1.008789 -0.003906 +0.025391 -3.841464 +0.853659 +2.073171
6264919 +1.004883 -0.000488 +0.020996 -3.780488 +0.975610 +2.256098
6264921 +1.004883 -0.005371 +0.033203 -3.719512 +0.914634 +1.951220
6264923 +1.008789 +0.000977 +0.020996 -3.902439 +0.914634 +2.134146
6264925 +1.006348 -0.003906 +0.023438 -3.841464 +0.914634 +2.073171
6264927 +1.006348 -0.005371 +0.023926 -3.719512 +0.853659 +2.073171
6264929 +1.007812 -0.002930 +0.019531 -3.719512 +0.914634 +2.317073
6264931 +1.004395 -0.000977 +0.022461 -3.780488 +0.975610 +2.195122
6264933 +1.006836 -0.003906 +0.025879 -3.719512 +0.853659 +2.073171
6264935 +1.001465 -0.003418 +0.020020 -3.719512 +0.853659 +2.134146
6264937 +1.007324 +0.006836 +0.019531 -3.719512 +0.853659 +2.073171
6264939 +1.009766 +0.004395 +0.035645 -3.902439 +0.914634 +2.012195
6264941 +1.002441 -0.001465 +0.017578 -3.780488 +0.792683 +2.134146
6264943 +1.009766 +0.001465 +0.026855 -3.841464 +0.792683 +2.256098
6264945 +1.004883 +0.010254 +0.013184 -4.024390 +0.731707 +2.195122
6264947 +1.015137 -0.003906 +0.019531 -3.841464 +0.853659 +2.012195
6264949 +1.008789 +0.005371 +0.030273 -3.902439 +0.792683 +1.951220
6264951 +1.006348 -0.001465 +0.026367 -3.841464 +0.853659 +2.134146
6264953 +1.013672 +0.000488 +0.030762 -3.841464 +0.670732 +2.134146
6264955 +1.006348 -0.000977 +0.025391 -3.902439 +1.097561 +2.134146
6264957 +1.000977 +0.006836 +0.023926 -3.658537 +0.853659 +2.012195
6264959 +1.005371 +0.004883 +0.023438 -3.963415 +0.853659 +2.012195
6264961 +1.002441 -0.000977 +0.030273 -3.902439 +0.792683 +2.073171
6264963 +1.003906 +0.002930 +0.023438 -3.841464 +0.792683 +2.256098
6264965 +1.001953 -0.000977 +0.032715 -3.902439 +0.975610 +2.073171
6264967 +1.007324 +0.005371 +0.030273 -3.841464 +0.975610 +2.195122
6264969 +1.001465 +0.003418 +0.030762 -3.719512 +0.914634 +2.256098
6264971 +1.008789 +0.002930 +0.022949 -3.780488 +0.853659 +2.134146
6264973 +1.010742 +0.000977 +0.023438 -3.902439 +0.914634 +2.134146
6264975 +1.003418 +0.005371 +0.023438 -3.780488 +0.853659 +2.073171
6264977 +1.013672 +0.000488 +0.030762 -3.902439 +1.036585 +2.012195
6264979 +1.005859 +0.000977 +0.019531 -3.963415 +0.914634 +2.256098
6264981 +1.001465 +0.002441 +0.030273 -3.780488 +0.975610 +2.134146
6264983 +1.004883 -0.000977 +0.023926 -3.841464 +0.853659 +1.951220
6264985 +1.007324 +0.004395 +0.026367 -3.902439 +1.158537 +2.073171
6264987 +1.006836 +0.000488 +0.025879 -3.963415 +0.792683 +2.134146
6264989 +1.008301 +0.007812 +0.021484 -3.902439 +0.792683 +1.951220
6264991 +1.007812 +0.000000 +0.026855 -3.841464 +1.036585 +2.012195
6264994 +1.007324 +0.005371 +0.020508 -3.963415 +0.670732 +2.317073
6264996 +1.008301 -0.002930 +0.027832 -4.085366 +0.853659 +2.195122
6264998 +1.004883 +0.002930 +0.027344 -3.841464 +1.036585 +2.317073
6265000 +1.005371 +0.004395 +0.033691 -3.902439 +0.914634 +2.012195
6265002 +1.009277 +0.000488 +0.029785 -3.902439 +0.914634 +1.890244
6265004 +1.011230 +0.002930 +0.030273 -3.841464 +0.853659 +2.134146
6265006 +1.004395 +0.004883 +0.029785 -3.780488 +0.914634 +2.195122
6265008 +1.007324 -0.001953 +0.022949 -3.841464 +0.853659 +2.012195
6265010 +1.010254 +0.002441 +0.025391 -3.963415 +0.975610 +2.073171
6265012 +1.011230 -0.001953 +0.022949 -3.780488 +0.792683 +2.195122
6265014 +1.001465 -0.004395 +0.033691 -3.963415 +0.853659 +2.073171
6265016 +1.005859 +0.001465 +0.031738 -3.780488 +0.853659 +2.012195
6265018 +1.001465 -0.002441 +0.032715 -3.780488 +0.853659 +2.073171
6265020 +1.007812 +0.000977 +0.027832 -3.902439 +0.914634 +2.134146
6265022 +1.008789 -0.001465 +0.034668 -3.902439 +0.792683 +2.134146
6265024 +1.011230 -0.007324 +0.023438 -3.841464 +0.792683 +2.012195
6265026 +1.007324 -0.000977 +0.025879 -3.963415 +0.914634 +2.073171
6265028 +1.003906 +0.000000 +0.022949 -3.902439 +0.731707 +2.012195
6265030 +1.002441 +0.002441 +0.020508 -3.902439 +0.731707 +2.073171
6265032 +1.003906 +0.006836 +0.022949 -3.780488 +0.914634 +2.134146
6265034 +1.009766 -0.005859 +0.033203 -3.902439 +0.914634 +1.890244
6265036 +1.009766 +0.001465 +0.018066 -3.719512 +0.792683 +2.134146
6265038 +1.003418 +0.001953 +0.024902 -3.841464 +0.731707 +2.012195
6265040 +1.000000 -0.000488 +0.024902 -3.963415 +0.975610 +2.073171
6265042 +1.006348 +0.000000 +0.026367 -3.963415 +0.853659 +2.195122
6265044 +1.006348 +0.003418 +0.027832 -3.902439 +0.914634 +2.256098
6265046 +1.005859 -0.003906 +0.022461 -3.841464 +0.853659 +2.012195
6265048 +1.012207 -0.001465 +0.028809 -3.841464 +1.036585 +2.134146
6265050 +1.004883 -0.001465 +0.026367 -3.841464 +0.731707 +1.829268
6265052 +1.004883 +0.005859 +0.027832 -3.902439 +0.731707 +2.195122
6265054 +1.002441 +0.000977 +0.023926 -3.902439 +1.036585 +2.134146
6265056 +1.002930 -0.000977 +0.032715 -3.902439 +0.670732 +2.012195
6265058 +1.008301 -0.006348 +0.023926 -3.841464 +0.853659 +2.073171
6265060 +1.004883 +0.003906 +0.019531 -3.902439 +0.853659 +2.195122
6265062 +1.008301 +0.001465 +0.016602 -3.902439 +0.914634 +1.829268
6265064 +1.005859 -0.004883 +0.024414 -3.841464 +0.975610 +2.256098
6265066 +1.008301 +0.002441 +0.034180 -4.024390 +0.853659 +2.134146
6265068 +1.002930 -0.001953 +0.028320 -3.902439 +0.792683 +2.134146
6265070 +1.006836 +0.001465 +0.024414 -4.024390 +0.914634 +2.012195
6265072 +1.004883 -0.000488 +0.023438 -3.780488 +0.792683 +2.195122
6265074 +1.014648 +0.002930 +0.027832 -3.902439 +0.975610 +2.012195
6265076 +1.005859 +0.002441 +0.034180 -3.780488 +0.914634 +2.012195
6265078 +1.010742 +0.002441 +0.026367 -3.780488 +0.914634 +2.134146
6265080 +1.001465 -0.002930 +0.024414 -3.780488 +0.792683 +2.134146
6265082 +1.011719 +0.002441 +0.034668 -3.719512 +0.914634 +1.951220
6265084 +1.012207 -0.000488 +0.026367 -3.780488 +0.731707 +2.195122
6265086 +1.007324 +0.003418 +0.021973 -3.963415 +0.853659 +2.134146
6265088 +1.008301 +0.005371 +0.031250 -3.597561 +0.914634 +2.134146
6265090 +1.004883 +0.000000 +0.025391 -3.841464 +0.914634 +2.073171
6265092 +1.005371 +0.001953 +0.025879 -3.902439 +0.731707 +2.195122
6265094 +1.008301 +0.003418 +0.029297 -3.780488 +0.914634 +2.012195
6265096 +1.012207 +0.002930 +0.018555 -3.902439 +0.853659 +2.256098
6265098 +1.008789 +0.001953 +0.025391 -3.841464 +0.853659 +2.195122
6265100 +1.013672 +0.002930 +0.020996 -3.902439 +0.853659 +2.073171
6265102 +1.009766 -0.004395 +0.021484 -3.902439 +0.853659 +2.256098
6265104 +1.013672 +0.001953 +0.032715 -3.780488 +0.975610 +2.073171
6265106 +1.005859 -0.001953 +0.029785 -3.841464 +0.792683 +2.073171
6265108 +1.009766 +0.000488 +0.022461 -3.963415 +0.914634 +2.134146
6265110 +1.005859 +0.000000 +0.024902 -3.902439 +1.036585 +2.073171
6265112 +1.007812 +0.004883 +0.027832 -3.841464 +0.975610 +1.951220
6265114 +1.004883 +0.003906 +0.019043 -3.780488 +0.792683 +2.134146
6265116 +1.003418 -0.004883 +0.022461 -3.902439 +0.853659 +2.195122
6265118 +1.004395 +0.000977 +0.033203 -3.841464 +0.853659 +1.951220
6265120 +1.005859 -0.002930 +0.024414 -3.902439 +0.670732 +1.951220
6265122 +1.003906 +0.000488 +0.019043 -3.841464 +0.914634 +2.256098
6265124 +1.010254 -0.006348 +0.026367 -3.719512 +0.792683 +2.073171
6265126 +1.003906 +0.000000 +0.029785 -3.963415 +0.853659 +2.134146
6265128 +1.001465 +0.002441 +0.021484 -3.963415 +0.853659 +2.134146
6265130 +1.012207 +0.004883 +0.018555 -3.841464 +0.853659 +2.134146
6265132 +1.010742 +0.000000 +0.028320 -3.963415 +0.853659 +2.134146
6265134 +1.004395 +0.000977 +0.023438 -3.841464 +0.853659 +2.073171
6265136 +1.006836 -0.002441 +0.024414 -3.902439 +0.975610 +2.012195
6265138 +1.005859 +0.003418 +0.029297 -3.841464 +0.975610 +2.073171
6265140 +1.008789 +0.000488 +0.032227 -3.963415 +0.975610 +2.195122
6265142 +1.012695 +0.000000 +0.024902 -3.719512 +0.975610 +2.317073
6265144 +1.005371 +0.001953 +0.029297 -3.841464 +0.792683 +1.951220
6265146 +1.014648 -0.003906 +0.022949 -3.841464 +0.853659 +2.073171
6265148 +1.002930 -0.005371 +0.023926 -4.085366 +0.792683 +2.012195
6265150 +1.005859 -0.007324 +0.031738 -3.963415 +0.853659 +2.378049
6265152 +1.004883 +0.001465 +0.029297 -3.902439 +0.975610 +2.134146
6265154 +1.002930 +0.002441 +0.027832 -3.841464 +0.975610 +2.317073
6265156 +1.002441 +0.003418 +0.026367 -3.902439 +0.731707 +2.439024
6265158 +1.008789 +0.001465 +0.025391 -3.902439 +0.914634 +2.256098
6265160 +1.009277 +0.000977 +0.031250 -3.780488 +0.792683 +2.012195
6265162 +1.002930 +0.005371 +0.034668 -3.719512 +0.975610 +2.073171
6265164 +1.007812 +0.002930 +0.035645 -3.780488 +0.914634 +2.195122
6265166 +1.004395 -0.003906 +0.029785 -4.024390 +0.853659 +2.195122
6265168 +1.010254 -0.004883 +0.024414 -3.780488 +0.914634 +2.012195
6265170 +1.009766 -0.001465 +0.026855 -3.902439 +0.731707 +2.195122
6265172 +1.006348 +0.000000 +0.028320 -3.963415 +0.853659 +2.012195
6265174 +1.009277 -0.001465 +0.031738 -3.841464 +0.914634 +2.134146
6265176 +1.008789 +0.002441 +0.031738 -3.963415 +0.792683 +2.073171
6265178 +1.003906 +0.006836 +0.033691 -3.841464 +0.853659 +2.317073
6265180 +1.006836 +0.000000 +0.025879 -3.780488 +0.731707 +2.012195
6265182 +1.007812 +0.005371 +0.024902 -3.780488 +0.792683 +2.317073
6265184 +1.005859 -0.001465 +0.026855 -3.780488 +0.853659 +2.134146
6265186 +1.008789 +0.001465 +0.028809 -3.780488 +0.914634 +2.134146
6265188 +1.006836 -0.003418 +0.017578 -3.841464 +0.792683 +2.012195
6265190 +1.008301 -0.002441 +0.021484 -3.963415 +0.914634 +2.134146
6265192 +1.005859 -0.000488 +0.027344 -3.780488 +0.731707 +2.073171
6265194 +1.004883 +0.002930 +0.026367 -3.780488 +0.792683 +1.890244
6265196 +1.003418 +0.000977 +0.023438 -3.902439 +0.853659 +2.012195
6265198 +1.005371 -0.000488 +0.030273 -3.841464 +0.914634 +2.195122
6265200 +1.014648 -0.000488 +0.031250 -3.719512 +0.975610 +2.073171
6265202 +1.004883 +0.001465 +0.026367 -3.841464 +0.792683 +2.256098
6265204 +1.012207 -0.005371 +0.027344 -3.902439 +0.731707 +2.134146
6265206 +1.003906 -0.000488 +0.020508 -3.841464 +0.853659 +2.256098
6265208 +1.002441 +0.004395 +0.025391 -3.780488 +0.975610 +2.134146
6265210 +1.011230 +0.005859 +0.011230 -3.841464 +0.853659 +2.256098
6265212 +1.008301 +0.000488 +0.023926 -3.780488 +0.731707 +2.012195
6265214 +1.001465 -0.003906 +0.022949 -3.963415 +0.914634 +2.073171
6265217 +1.012695 -0.001953 +0.024414 -3.902439 +0.853659 +2.256098
6265219 +1.008301 +0.003418 +0.024414 -3.780488 +0.853659 +2.073171
6265221 +1.009766 +0.002441 +0.025391 -3.841464 +0.792683 +1.951220
6265223 +1.005859 -0.000977 +0.030762 -3.902439 +0.853659 +2.195122
6265225 +1.005371 +0.000977 +0.020508 -3.963415 +0.853659 +1.951220
6265227 +1.003906 +0.000000 +0.014160 -3.902439 +0.792683 +2.073171
6265229 +1.005859 +0.003418 +0.027832 -3.780488 +0.914634 +2.012195
6265231 +1.002930 +0.003906 +0.027832 -3.780488 +0.914634 +2.317073
6265233 +1.007812 -0.001465 +0.023926 -3.902439 +0.975610 +1.829268
6265235 +1.006836 -0.004883 +0.026367 -3.841464 +0.670732 +2.195122
6265237 +1.007812 -0.001953 +0.028320 -3.780488 +0.914634 +2.256098
6265239 +1.004883 -0.004883 +0.019531 -3.841464 +1.097561 +2.195122
6265241 +1.008301 +0.000488 +0.025879 -3.841464 +0.914634 +2.134146
6265243 +1.009766 +0.000977 +0.029297 -3.841464 +0.792683 +2.012195
6265245 +1.007812 -0.001953 +0.027344 -3.719512 +0.670732 +2.073171
6265247 +1.008789 -0.000488 +0.025879 -3.780488 +0.914634 +1.707317
6265249 +1.001953 -0.002441 +0.029297 -3.780488 +0.914634 +2.134146
6265251 +1.003906 +0.003418 +0.028320 -3.719512 +0.731707 +1.951220
6265253 +1.012207 -0.001465 +0.030762 -3.902439 +0.914634 +2.134146
6265255 +1.003418 -0.003906 +0.034668 -3.841464 +0.914634 +2.012195
6265257 +1.008301 +0.004395 +0.033203 -3.780488 +0.914634 +2.134146
6265259 +1.003906 -0.003418 +0.024414 -3.841464 +0.792683 +2.134146
6265261 +1.012695 +0.000488 +0.033203 -3.902439 +1.036585 +2.134146
6265263 +1.009277 +0.003906 +0.024902 -3.780488 +0.731707 +2.012195
6265265 +1.008301 +0.003906 +0.029297 -3.719512 +0.914634 +2.317073
6265267 +1.004395 -0.001465 +0.033203 -3.841464 +0.975610 +2.256098
